,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.0,0.707045517,39.21368937,37.2145199,17.72318391,19.70724871,47.27988184,49.69104828,37.85579692,35.2237201,1.728296665,9.508784567,43.83894822,49.57379186,49.15467449,47.15627467,52.0133379,48.36396181,49.53018855,45.17206702,50.43757677,48.93807733,47.05254638,50.21013597,44.40779423,45.97105208,44.26066466,43.57558027,53.33497035,65.94429183,67.81431274,56.80622374,60.98476598,60.30536067,68.2481271,66.26538653,57.87284649,66.81498604,66.01585424,59.60099255,47.37471195,65.46891846,39.27719826,50.83768511,46.3015164,51.38895599,65.92742304,59.06928985,18.87491239,44.44845486,32.99753143,50.57898439,31.25713511,57.95486785,8.970204017
1,0.828206999,39.22831543,0.64714493,42.27311559,2.613234135,8.38964842,6.970567232,50.81226991,42.82874785,60.98476598,7.206982067,57.87284649,60.30536067,65.94429183,45.17206702,45.82883908,67.81431274,44.26066466,56.80622374,68.2481271,66.26538653,66.81498604,43.83894822,66.01585424,59.60099255,52.14134094,4.988380083,65.92742304,57.95486785,65.46891846,50.10834683,46.04956103,46.19860459,36.44526769,49.61017751,50.90618574,47.61178197,59.06928985,43.57558027,46.93920076,54.23706273,39.67142934,50.43757677,47.71503964,26.95590806,44.55887608,32.99753143,45.57576479,47.37471195,43.09475613,45.97256872,57.13220837,47.27988184,54.63240731,17.33987768
2,0.924541619,0.0,42.52691913,9.627089409,44.37252425,23.50114845,42.52654707,47.95299992,49.75811265,44.44845486,57.53990104,20.18480169,49.97942971,43.09475613,48.45171074,45.97105208,52.78848387,55.01223205,53.33497035,39.0058585,50.10376029,50.21013597,50.83768511,49.61017751,68.2481271,39.27719826,56.80622374,65.94429183,66.01585424,59.60099255,65.46891846,43.57558027,60.98476598,60.30536067,45.17206702,6.970567232,52.34346738,67.81431274,59.06928985,66.81498604,34.83452753,45.82883908,66.26538653,57.87284649,57.13220837,32.99753143,44.07099157,65.92742304,57.95486785,49.69104828,44.92520247,49.20462645,2.97427716,50.81226991,63.53284655
3,0.44794504,0.0,2.785991996,51.39664392,41.17834608,28.37187434,51.57354724,45.50089871,47.46105675,54.63240731,16.85702349,19.65840226,54.23706048,50.10376029,46.93920076,51.23480839,57.08877056,47.05254638,66.01585424,44.44212826,4.88514688,63.53284655,60.98476598,59.60099255,68.2481271,66.81498604,49.32093179,50.09626002,56.80622374,65.94429183,50.10834683,65.92742304,67.81431274,42.07740888,65.46891846,44.72607544,2.004686227,57.95486785,57.87284649,57.13220837,6.970567232,50.90618574,66.26538653,47.15627467,49.20462645,45.82883908,47.37471195,59.06928985,52.78848387,43.57558027,42.11946098,32.99753143,45.97105208,7.843927615,47.95299992
4,2.627491811,46.19860459,49.57379186,40.08752213,49.53018855,0.49264217,0.0,52.14134094,43.57558027,49.15467449,35.46998729,47.81434881,47.15627467,44.26066466,65.94429183,67.81431274,56.80622374,60.98476598,60.30536067,68.2481271,57.87284649,66.81498604,50.09626002,66.01585424,59.60099255,48.41843845,66.26538653,65.46891846,39.27719826,46.3015164,65.92742304,57.95486785,59.06928985,8.970204017,48.45171074,54.23706273,45.97256872,45.82883908,49.61017751,44.44845486,50.57898439,50.10834683,32.33228249,54.63240731,50.83768511,45.57576479,0.0,47.27988184,18.87491239,63.53284655,0.786255311,15.48048004,47.70226953,35.50826326,50.81226991
5,39.67142934,2.785991996,42.52691913,54.63240731,8.071196301,1.262424529,53.17975334,50.89816476,51.39664392,49.50904012,38.44240466,46.19696168,46.64890669,49.20462645,50.10376029,14.36693621,54.23706048,46.93920076,66.01585424,45.17206702,65.46891846,63.53284655,60.98476598,59.60099255,68.2481271,65.92742304,67.81431274,66.81498604,49.32093179,56.80622374,46.04956103,66.26538653,57.87284649,57.13220837,65.94429183,50.10834683,57.95486785,49.69104828,49.11143206,49.53018855,32.99753143,45.82883908,43.57558027,17.14482537,7.843927615,50.43757677,59.06928985,43.35721014,40.31193463,50.20384511,0.0,44.07099157,52.14134094,47.05254638,60.30536067
6,41.03794598,0.0,45.57576479,4.698019536,3.876829723,0.39886034,43.182647,44.07099157,44.72607544,65.92742304,44.50757189,57.95486785,66.26538653,57.87284649,65.46891846,53.17975334,67.81431274,59.06928985,66.81498604,66.01585424,34.83452753,43.83894822,56.80622374,65.94429183,68.2481271,41.98383636,44.14137034,52.34346738,3.302452152,59.60099255,45.98289688,41.28466002,47.27988184,50.10376029,60.30536067,50.90618574,0.0,53.33497035,60.98476598,49.15467449,42.30149711,52.78848387,49.57379186,50.09626002,49.50904012,42.11946098,45.97105208,47.05254638,49.72808893,47.95299992,0.0,54.76985941,35.21497708,35.25588385,63.53284655
7,0.0,32.36655355,51.23480839,1.933202382,6.840870887,1.402918235,50.57898439,54.23706048,44.26066466,50.10376029,16.39030586,50.90618574,53.17975334,51.57354724,54.63240731,38.44240466,46.19696168,54.23706273,49.20462645,51.39664392,49.69104828,26.95590806,43.83894822,14.36693621,49.50904012,47.27988184,47.05254638,63.53284655,44.44212826,35.2237201,65.92742304,52.14546944,56.80622374,60.98476598,66.01585424,66.26538653,57.87284649,65.46891846,66.81498604,57.08877056,45.57576479,50.10834683,59.06928985,4.88514688,68.2481271,47.37471195,52.78848387,37.40734019,65.94429183,59.60099255,49.61438009,47.61178197,67.81431274,46.93920076,47.95299992
8,0.406585723,0.0,24.02819715,15.47495789,43.335395,1.277604509,46.04956103,47.05254638,33.94655387,49.72808893,44.92520247,47.81434881,39.12148383,46.67086698,48.36396181,37.40734019,9.685019183,49.57379186,46.93920076,45.17206702,52.14134094,45.98289688,50.21013597,49.53018855,50.20384511,48.41843845,41.28466002,47.15627467,43.83894822,49.61017751,38.49679424,49.69104828,24.71545556,52.0133379,48.45171074,50.43757677,47.27988184,68.2481271,41.80838188,49.01475041,66.26538653,66.81498604,65.94429183,66.01585424,59.60099255,65.92742304,57.87284649,67.81431274,65.46891846,56.80622374,45.82883908,57.95486785,59.06928985,15.85894672,31.09780796
9,0.380918213,0.0,17.26980964,49.39865649,20.89901676,34.96324083,16.39030586,13.87014343,31.25713511,56.13504943,3.500057239,7.774794319,51.23480839,49.32388819,44.46296659,51.01008234,55.19349187,36.05750203,50.10376029,19.40320705,41.48980841,53.14523882,51.57354724,47.46105675,41.80838188,47.2768797,54.23706273,51.39664392,50.21013597,46.3015164,28.52881836,46.19696168,48.41843845,52.0133379,48.45171074,50.57898439,50.43757677,43.83894822,40.32887688,35.25588385,45.39654665,34.83452753,49.57379186,46.93920076,41.68551837,52.14134094,45.98289688,47.05254638,48.36396181,49.50904012,47.81434881,54.63240731,47.11829387,45.17206702,33.20741805
